"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Trir",1450.59177628285,0.269567570623426,0.133832163461209,2.01422112332182,0.0439863229020703,0.103027736353627
"Map6d1",6.35342126875088,-1.50404298706489,1.609039606137,-0.934745783340795,0.349919326225818,0.494391019302148
"Yeats2",858.847013702628,0.519857145681424,0.116605701390545,4.4582480914915,8.26322314476808e-06,7.63342142603321e-05
"Clvs1",1.07690631239935,0.98904909913752,5.71227409203862,0.17314454509737,0.862537811753161,NA
"Arhgap11a",874.636224781053,2.32648848340645,0.24293282743213,9.57667396373764,1.00220432821872e-21,1.70312098026669e-19
"Elovl6",230.58720056681,4.81061190136396,0.375202351319067,12.8213799419212,1.24465435985894e-37,7.00182456094439e-35
"Arhgap12",963.237760573154,0.63382813764595,0.171727158050313,3.69090215456923,0.000223460089929263,0.00131086943801006
"Phf8",1651.30763579562,-0.310389380216132,0.140674685900684,-2.20643378891399,0.027353641399867,0.0707156854836549
"Ublcp1",558.837192385644,-0.144797647904357,0.180278173256979,-0.803190121623617,0.421864854241385,0.565277455684548
"Chd7",12200.9273208513,-0.320928752216705,0.266773420808834,-1.20300122569811,0.228975846237622,0.365438461702265
"Vps41",1509.77374227757,0.321707221227311,0.106558549394577,3.01906532188288,0.00253555855376683,0.0100473894209745
"Pklr",111.707662323532,7.8559835174305,0.586428801197527,13.3963125640965,6.35426443139972e-41,3.9870565359175e-38
"Rbbp8",1382.85698702612,-0.304888621742265,0.189198318419561,-1.61147638250226,0.107075930796582,0.207475298919471
"Mul1",611.152092802661,-0.367534488767324,0.137487545397692,-2.67322023754374,0.00751269101475856,0.0247750234919691
"Wnk3",2.76599261989065,5.13573562171441,2.04873902587772,2.50677883168363,0.0121836919995007,0.0367674345689705
"Lamp3",13386.7393090691,-1.44449450785979,0.764760621620881,-1.88881915075365,0.058916065762969,0.130503285384532
"Kcnj1",4.9500247232582,-4.69857195441021,2.60124055612075,-1.80628121584311,0.0708744244240387,0.151261821043141
"Zfp236",2570.95874853876,-0.00611019014374503,0.124167512648696,-0.0492092497739924,0.96075253994506,0.984591804552026
"Car8",1953.44601927896,-1.45311243528957,0.571354518812531,-2.54327635022408,0.0109818335295373,0.0338480317779844
"Rusc1",360.417420662433,0.117879682722025,0.257805119514367,0.457243374158269,0.647496125537065,0.759183325746952
"Uspl1",1060.97190270377,-0.173500178342685,0.0999433606844048,-1.73598503346864,0.0825664809360619,0.170095917412668
"Dmxl2",14786.6642828853,0.415669955456265,0.3196567764139,1.30036334633508,0.193476466281022,0.323332828406945
"Tox",140.564406357248,-0.152817884375846,0.421003404479823,-0.362984913541644,0.716616154104339,0.814605014440346
"Ttc1",707.318523361258,0.153738121327669,0.137937870975504,1.11454613762287,0.26504496277131,0.407304401154027
"Sox15",2.92847328283169,-1.48433448742275,1.25914400166125,-1.17884410795301,0.238460257070804,0.376997832527677
"Adgrf1",10.4273886086207,8.80583765093803,2.10126995659271,4.19072172202805,2.78068533904238e-05,0.000219044425983281
"Cdk13",2980.19429109349,-0.271686727428244,0.0941918921681201,-2.88439611068986,0.00392165129681812,0.0144680731018297
"Katnal1",153.865012074554,0.11552084962567,0.245160103114118,0.471205747420889,0.637493814790089,0.75242903302601
"Cftr",582.785072588681,-0.0874825921499748,0.913406057554497,-0.095776233829887,0.923698293225682,0.963955796897132
"Gtf3c3",329.138216842334,0.261308252203226,0.163288295346969,1.60028770983234,0.109534772058947,0.210974058012947
"Sntb2",2154.94539965393,-0.56524632548911,0.158155007216069,-3.5740020846566,0.000351566127307366,0.00191373033062809
"Nkx6-2",0.991719957579333,3.35855923462069,3.95360824489669,0.84949216679622,0.395607487089839,NA
"Slc7a1",1278.02227936416,1.21229499043652,0.257661585504243,4.70498925194481,2.53879329058618e-06,2.71414637893991e-05
"Thoc6",430.119037175048,0.429410559353638,0.147460602431231,2.91203584058254,0.00359081431461082,0.0134266662224527
"Ak7",234.267469025401,-1.01211980962052,0.783192030268978,-1.29230095622005,0.196252940954827,0.32693459396886
"Inhba",2401.60243455622,4.75185578007636,0.544418432707959,8.72831538131515,2.58493982526431e-18,3.01219345066871e-16
"Pcf11",7152.07563979816,-0.600679642322343,0.150025564316912,-4.00384857778957,6.23202625132216e-05,0.000442597059483541
"Atp1b2",61.7607703944197,-0.124203491221305,0.75748315215843,-0.163968651800888,0.86975582200546,0.92639307751997
"Atg2b",1223.23593159988,-0.251618288598162,0.125030832693405,-2.01244991477558,0.0441725313022227,0.103375509347936
"Ankrd42",68.531360505287,-0.659271333209129,0.764157808652356,-0.862742388737477,0.388279120884135,0.532659399436914
"Wrap53",267.036957101347,0.381866364074239,0.269166055392409,1.41870178807476,0.15598597570446,0.275794430220284
"Bdkrb1",27.1902561712671,-1.00658835873521,0.595814906683724,-1.68943131070324,0.0911368049283195,0.183533961845595
"Rap1gap",1575.19463776404,-0.672313995324935,0.325941484094069,-2.06268311379137,0.0391427452984755,0.0938942430229861
"Tmem29",152.631917125353,0.231548074152897,0.241658689404437,0.958161590313774,0.33798128215586,0.482834803148303
"Rgl2",4532.04797823625,-0.289404594455153,0.12668126298644,-2.28450986067396,0.0223415837426579,0.0602646490042528
"Ssr2",1756.95676187547,0.218739761322917,0.0860298804581015,2.54260217680353,0.0110030425393009,0.0339005922542314
"Nutm1",2.48425562481115,4.31199297962452,2.02234196847707,2.13217796338948,0.0329922193289554,0.0821607489135367
"Pum3",914.569096013201,1.05818229119387,0.197869538928249,5.34787869282693,8.8991075177438e-08,1.42054833703006e-06
"Myzap",549.460594425007,-0.799183661303083,0.472953514349669,-1.68977211724918,0.0910715601065797,0.183468789329749
"Shtn1",1493.38938607123,0.1764532369415,0.218766996987842,0.806580697139185,0.419908098450497,0.563400009714731
"B4galnt3",9.93251131907203,4.66637216224458,1.9335908773264,2.41331928949563,0.0158079646959221,0.0455316271273436
"Ccdc9",2680.04841813549,-0.119773877712517,0.121416283725866,-0.986472934577227,0.323901090316807,0.469082331449049
"Ninj2",4.4796604384428,-1.9074629068559,2.13801587751358,-0.892164986667078,0.372304506246234,0.517137140476888
"Cldn5",906.914490649063,-3.23819142194293,0.528681364051726,-6.12503417394169,9.06641450826569e-10,2.3129397094522e-08
"Htr2c",145.045562278977,1.42891526238867,1.32361123280961,1.07955812626003,0.280338996598543,0.42452895112862
"Mdfic",1620.53688926034,-0.679191384324756,0.272185273175049,-2.4953274525178,0.0125840941444449,0.0377592260203189
"Mettl18",65.9372487864577,-0.524323691827842,0.467079570539493,-1.12255753601518,0.261625458673761,0.403226994124113
"BC055324",89.486444460992,2.87105471643045,0.56166319961559,5.11170167174108,3.19269740519754e-07,4.43282259305469e-06
